"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","iucn_raw","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","iucn","discover_reason","discovery_method"
1049,"Bubo nipalensis","STRIGIFORMES","鸮形目","重庆市","Chongqing",2019,"LC",NA,"观察拍摄",107.333333333333,28.8333333333333,"Strigiformes","Chongqing","LC","Unclear","Direct observation / photography"
1060,"Tyto alba","STRIGIFORMES","鸮形目","海南省","Hainan",2019,"LC","分布变化，调查不足","总结救助记录时发现登记为“白脸猴面鹰”，查阅标本",107.11063,21.88059,"Strigiformes","Hainan","LC","Mixed: range change + survey/technology","Specimen or carcass collection"
4,"Accipiter soloensis","ACCIPITRIFORMES","鹰形目","黑龙江省","Heilongjiang",2020,"LC",NA,"观察拍摄",125.250472222222,49.0878333333333,"Accipitriformes","Heilongjiang","LC","Unclear","Direct observation / photography"
15,"Aquila fasciata","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2020,"LC","分布变化","救助",110.007222222222,32.8530555555556,"Accipitriformes","Shaanxi","LC","Range shift or distribution change","Rescue or citizen report"
89,"Branta bernicla","ANSERIFORMES","雁形目","河南省","Henan",2020,"LC",NA,"观察和拍摄",112.660555555556,34.8430555555556,"Anseriformes","Henan","LC","Unclear","Direct observation / photography"
183,"Gelochelidon nilotica","CHARADRIIFORMES","鸻形目","湖南省","Hunan",2020,"LC","分布变化","观察拍摄",113.240675,28.1842138888889,"Charadriiformes","Hunan","LC","Range shift or distribution change","Direct observation / photography"
175,"Anous stolidus","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2020,"LC",NA,"观察和拍摄",120.620833333333,31.7591666666667,"Charadriiformes","Jiangsu","LC","Unclear","Direct observation / photography"
259,"Calidris subminuta","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2020,"LC",NA,"观察拍摄",128.238055555556,42.5738888888889,"Charadriiformes","Jilin","LC","Unclear","Direct observation / photography"
155,"Charadrius mongolus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2020,"EN","分布变化","观察拍摄",107.533002777778,33.6059972222222,"Charadriiformes","Shaanxi","EN","Range shift or distribution change","Direct observation / photography"
270,"Limnodromus semipalmatus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2020,"NT","分布变化","观察拍摄",109.418736111111,34.8011583333333,"Charadriiformes","Shaanxi","NT","Range shift or distribution change","Direct observation / photography"
202,"Larus hyperboreus","CHARADRIIFORMES","鸻形目","山西省","Shanxi",2020,"LC",NA,"观察和拍摄，记录鸣声",111.498333333333,37.7994444444444,"Charadriiformes","Shanxi","LC","Unclear","Acoustic detection"
334,"Ceryle rudis","CORACIIFORMES","佛法僧目","陕西省",NA,2020,"LC",NA,"观察拍摄",109.008047222222,34.4150361111111,"Coraciiformes","Shaanxi","LC","Unclear","Direct observation / photography"
361,"Eudynamys scolopaceus","CUCULIFORMES","鹃形目","山西省","Shanxi",2020,"LC",NA,"观察和拍摄，记录鸣声",111.916666666667,35.4166666666667,"Cuculiformes","Shanxi","LC","Unclear","Acoustic detection"
413,"Gallicrex cinerea","GRUIFORMES","鹤形目","甘肃省","Gansu",2020,"LC","缺乏调查","救助标本采集",108.53,36.08,"Gruiformes","Gansu","LC","Survey gap or under-sampling","Specimen or carcass collection"
762,"Phylloscopus collybita","PASSERIFORMES","雀形目","安徽省","Anhui",2020,"LC","分布变化","观察拍摄",117.236380555556,32.7977166666667,"Passeriformes","Anhui","LC","Range shift or distribution change","Direct observation / photography"
913,"Turdus boulboul","PASSERIFORMES","雀形目","福建省","Fujian",2020,"LC","分布变化","红外相机拍摄",117.783823079207,27.8627283514116,"Passeriformes","Fujian","LC","Range shift or distribution change","Camera trapping / imaging"
438,"Aegithalos concinnus","PASSERIFORMES","雀形目","甘肃省","Gansu",2020,"LC","分布变化","观察拍摄",107.67,35.73,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
623,"Eumyias thalassinus","PASSERIFORMES","雀形目","甘肃省","Gansu",2020,"LC","分布变化","观察拍摄",105.380833333333,32.8730555555556,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
682,"Phoenicurus erythronotus","PASSERIFORMES","雀形目","甘肃省","Gansu",2020,"LC",NA,"观察拍摄",98.5308888888889,39.7467777777778,"Passeriformes","Gansu","LC","Unclear","Direct observation / photography"
694,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","贵州省","Guizhou",2020,"LC",NA,"观察拍摄",106.5673,26.2910944444444,"Passeriformes","Guizhou","LC","Unclear","Direct observation / photography"
461,"Pericrocotus divaricatus","PASSERIFORMES","雀形目","海南省","Hainan",2020,"LC","分布变化","观察拍摄",108.819183333333,18.7011194444444,"Passeriformes","Hainan","LC","Range shift or distribution change","Direct observation / photography"
838,"Spizixos semitorques","PASSERIFORMES","雀形目","河北省","Hebei",2020,"LC",NA,"观察拍摄",114.008055555556,37.1405555555556,"Passeriformes","Hebei","LC","Unclear","Direct observation / photography"
668,"Muscicapa muttui","PASSERIFORMES","雀形目","河南省","Henan",2020,"LC",NA,"观察拍摄",111.842711111111,34.2597583333333,"Passeriformes","Henan","LC","Unclear","Direct observation / photography"
914,"Turdus boulboul","PASSERIFORMES","雀形目","河南省","Henan",2020,"LC",NA,"红外相机",111.923612725831,33.4952944929414,"Passeriformes","Henan","LC","Unclear","Camera trapping / imaging"
932,"Turdus rubrocanus","PASSERIFORMES","雀形目","河南省","Henan",2020,"LC",NA,"红外该相机拍摄",114.248333333333,31.9361111111111,"Passeriformes","Henan","LC","Unclear","Camera trapping / imaging"
432,"Acrocephalus tangorum","PASSERIFORMES","雀形目","湖北省","Hubei",2020,"VU","分布变化","观察拍摄",114.41255,30.4422333333333,"Passeriformes","Hubei","VU","Range shift or distribution change","Direct observation / photography"
651,"Ficedula superciliaris","PASSERIFORMES","雀形目","湖北省","Hubei",2020,"LC",NA,"观察拍摄",110.453888888889,31.7172222222222,"Passeriformes","Hubei","LC","Unclear","Direct observation / photography"
939,"Zoothera dixoni","PASSERIFORMES","雀形目","湖北省","Hubei",2020,"LC",NA,"红外相机拍摄",109.711111111111,29.9852777777778,"Passeriformes","Hubei","LC","Unclear","Camera trapping / imaging"
596,"Hypothymis azurea","PASSERIFORMES","雀形目","江苏省","Juangsu",2020,"LC",NA,"观察拍摄",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
658,"Larvivora brunnea","PASSERIFORMES","雀形目","江苏省","Juangsu",2020,"LC",NA,"观察拍摄",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","LC","Unclear","Direct observation / photography"
806,"Pitta nympha","PASSERIFORMES","雀形目","吉林省","Jilin",2020,"VU",NA,"观察拍摄",126.067022222222,44.0724111111111,"Passeriformes","Jilin","VU","Unclear","Direct observation / photography"
829,"Pycnonotus sinensis","PASSERIFORMES","雀形目","吉林省","Jilin",2020,"LC",NA,"观察拍摄",107.766666666667,33.9166666666667,"Passeriformes","Jilin","LC","Unclear","Direct observation / photography"
577,"Garrulax monileger","PASSERIFORMES","雀形目","陕西省","Shaanxi",2020,"LC","分布变化","观察拍摄",108.711583333333,32.6683055555556,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
705,"Panurus biarmicus","PASSERIFORMES","雀形目","陕西省","Shaanxi",2020,"LC","分布变化","观察拍摄",109.8925,39.0738888888889,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
611,"Cyornis glaucicomans","PASSERIFORMES","雀形目","山西省","Shanxi",2020,"LC",NA,"观察和拍摄，记录鸣声",111.9025,35.3763888888889,"Passeriformes","Shanxi","LC","Unclear","Acoustic detection"
437,"Aegithalos caudatus","PASSERIFORMES","雀形目","天津市","Tianjin",2020,"LC",NA,"观察拍摄",117.586388888889,39.2988888888889,"Passeriformes","Tianjin","LC","Unclear","Direct observation / photography"
898,"Pomatorhinus superciliaris","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"LC","分布变化","红外相机拍摄",88.95,27.46,"Passeriformes","Tibet","LC","Range shift or distribution change","Camera trapping / imaging"
920,"Turdus boulboul","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"LC","分布变化","红外相机拍摄",90.435,27.74,"Passeriformes","Tibet","LC","Range shift or distribution change","Camera trapping / imaging"
944,"Zoothera monticola","PASSERIFORMES","雀形目","西藏自治区","Tibet",2020,"LC","分布变化","红外相机拍摄",91.96,27.99,"Passeriformes","Tibet","LC","Range shift or distribution change","Camera trapping / imaging"
824,"Pycnonotus goiavier","PASSERIFORMES","雀形目","云南省","Yunnan",2020,"LC",NA,"观察拍摄",101.266388888889,21.9322222222222,"Passeriformes","Yunnan","LC","Unclear","Direct observation / photography"
690,"Phoenicurus ochruros","PASSERIFORMES","雀形目","浙江省","Zhejiang",2020,"LC",NA,"观察拍摄",122.19341,29.42679,"Passeriformes","Zhejiang","LC","Unclear","Direct observation / photography"
947,"Tephrodornis virgatus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2020,"LC","分布变化","观察拍摄",119.870804,27.753049,"Passeriformes","Zhejiang","LC","Range shift or distribution change","Direct observation / photography"
986,"Ixobrychus minutus","PELECANIFORMES","鹈形目","甘肃省","Gansu",2020,"LC",NA,"观察拍摄",98.5466666666667,39.7340555555556,"Pelecaniformes","Gansu","LC","Unclear","Direct observation / photography"
1078,"Harpactes wardi","TROGONIFORMES","咬鹃目","西藏自治区","Tibet",2020,"LC",NA,"观察拍摄",89.0075,27.3102777777778,"Trogoniformes","Tibet","LC","Unclear","Direct observation / photography"
26,"Circaetus gallicus","ACCIPITRIFORMES","鹰形目","广西壮族自治区","Guangxi",2021,"LC",NA,"观察和拍摄",109.05,21.4530555555556,"Accipitriformes","Guangxi","LC","Unclear","Direct observation / photography"
55,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2021,"LC",NA,"观察拍摄",110.873980555556,29.9746777777778,"Accipitriformes","Hunan","LC","Unclear","Direct observation / photography"
11,"Accipiter trivirgatus","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"LC","分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","LC","Range shift or distribution change","Direct observation / photography"
14,"Aquila fasciata","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"LC","分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","LC","Range shift or distribution change","Direct observation / photography"
37,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","辽宁省","Liaoning",2021,"LC","分布变化","观察拍摄",121.144419444444,38.7265055555556,"Accipitriformes","Liaoning","LC","Range shift or distribution change","Direct observation / photography"
17,"Aquila heliaca","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2021,"VU",NA,"观察拍摄",106.514444444444,38.5488888888889,"Accipitriformes","Ningxia","VU","Unclear","Direct observation / photography"
57,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2021,"LC","分布变化","观察拍摄",109.062777777778,34.3138888888889,"Accipitriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
47,"Gyps tenuirostris","ACCIPITRIFORMES","鹰形目","云南省","Yunnan",2021,"CR",NA,"观察和拍摄",100.630277777778,23.7944444444444,"Accipitriformes","Yunnan","CR","Unclear","Direct observation / photography"
113,"Dendrocygna javanica","ANSERIFORMES","雁形目","贵州省","Guizhou",2021,"LC",NA,"观察拍摄",106.650036111111,26.5079055555556,"Anseriformes","Guizhou","LC","Unclear","Direct observation / photography"
97,"Branta ruficollis","ANSERIFORMES","雁形目","河北省","Hebei",2021,"VU","分布变化","观察拍摄",115.607816666667,37.6676666666667,"Anseriformes","Hebei","VU","Range shift or distribution change","Direct observation / photography"
122,"Melanitta fusca","ANSERIFORMES","雁形目","上海市","Shanghai",2021,"VU",NA,"观察和拍摄",121.941666666667,30.9069444444444,"Anseriformes","Shanghai","VU","Unclear","Direct observation / photography"
70,"Aix galericulata","ANSERIFORMES","雁形目","西藏自治区","Tibet",2021,"LC","分布变化","观察拍摄",91.1824277777778,29.6496666666667,"Anseriformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
264,"Limnodromus scolopaceus","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2021,"VU","分布变化，调查不足","观察拍摄",108.830116666667,21.6231138888889,"Charadriiformes","Guangxi","VU","Mixed: range change + survey/technology","Direct observation / photography"
220,"Thalasseus bengalensis","CHARADRIIFORMES","鸻形目","广西壮族自治区","Guangxi",2021,"LC","分布变化，调查不足","观察拍摄",108.515461111111,21.5888888888889,"Charadriiformes","Guangxi","LC","Mixed: range change + survey/technology","Direct observation / photography"
253,"Calidris pugnax","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2021,"LC",NA,"网捕",106.803055555556,26.5416666666667,"Charadriiformes","Guizhou","LC","Unclear","Capture or mist-netting"
178,"Chlidonias niger","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"LC","分布变化","观察拍摄",114.410555555556,30.445,"Charadriiformes","Hubei","LC","Range shift or distribution change","Direct observation / photography"
182,"Gelochelidon nilotica","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"LC","分布变化","观察拍摄",114.359286111111,30.6464416666667,"Charadriiformes","Hubei","LC","Range shift or distribution change","Direct observation / photography"
186,"Hydroprogne caspia","CHARADRIIFORMES","鸻形目","湖北省","Hubei",2021,"LC","分布变化","观察拍摄",114.465833333333,30.7141666666667,"Charadriiformes","Hubei","LC","Range shift or distribution change","Direct observation / photography"
237,"Calidris falcinellus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2021,"VU",NA,"观察和拍摄",109.4,34.8,"Charadriiformes","Shaanxi","VU","Unclear","Direct observation / photography"
154,"Charadrius mongolus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2021,"EN",NA,"观察和拍摄",109.25,34.6166666666667,"Charadriiformes","Shaanxi","EN","Unclear","Direct observation / photography"
162,"Pluvialis apricaria","CHARADRIIFORMES","鸻形目","山东省","Shandong",2021,"LC","分布变化","观察拍摄",117.941666666667,38.2280555555556,"Charadriiformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
250,"Calidris minuta","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2021,"LC",NA,"观察拍摄",104.545855555556,28.8051777777778,"Charadriiformes","Sichuan","LC","Unclear","Direct observation / photography"
262,"Calidris tenuirostris","CHARADRIIFORMES","鸻形目","四川省","Sichuan",2021,"EN","分布变化","观察拍摄",104.54,28.81,"Charadriiformes","Sichuan","EN","Range shift or distribution change","Direct observation / photography"
152,"Charadrius hiaticula","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2021,"LC",NA,"观察和拍摄",103.303055555556,23.5669444444444,"Charadriiformes","Yunnan","LC","Unclear","Direct observation / photography"
207,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2021,"VU","分布变化","观察拍摄",120.695446,27.1447888333333,"Charadriiformes","Zhejiang","VU","Range shift or distribution change","Direct observation / photography"
302,"Anastomus oscitans","CICONIIFORMES","鹳形目","陕西省","Shaanxi",2021,"LC","分布变化","观察拍摄",107.5325,33.2330555555556,"Ciconiiformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
